id,label
4.4734E+15,0
4.47326E+15,0
4.47338E+15,0
4.47335E+15,0
4.47288E+15,0
4.47313E+15,0
4.45598E+15,0
4.45585E+15,0
4.45644E+15,0
4.45636E+15,0
4.45626E+15,0
4.45646E+15,0
4.4568E+15,0
4.45716E+15,0
4.45716E+15,0
4.45711E+15,0
4.45896E+15,0
4.45932E+15,0
4.45966E+15,0
4.46006E+15,0
4.46078E+15,0
4.46078E+15,0
4.4608E+15,0
4.46113E+15,0
4.46119E+15,0
4.46149E+15,0
4.46075E+15,0
4.4621E+15,0
4.46296E+15,0
4.46296E+15,0
4.46327E+15,0
4.46368E+15,0
4.46405E+15,0
4.46404E+15,0
4.46477E+15,0
4.46477E+15,0
4.46512E+15,0
4.46512E+15,0
4.46513E+15,0
4.46513E+15,0
4.46493E+15,0
4.46549E+15,0
4.4655E+15,0
4.46538E+15,0
4.46549E+15,0
4.46542E+15,0
4.46586E+15,0
4.46585E+15,0
4.46621E+15,0
4.46621E+15,0
4.46616E+15,0
4.46658E+15,0
4.46767E+15,0
4.46839E+15,0
4.46875E+15,0
4.46875E+15,0
4.46858E+15,0
4.46876E+15,0
4.46912E+15,0
4.46948E+15,0
4.46947E+15,0
4.46942E+15,0
4.46984E+15,0
4.47057E+15,0
4.4716E+15,0
4.47166E+15,0
4.46497E+15,0
4.47165E+15,0
4.47164E+15,0
4.47163E+15,0
4.47202E+15,0
4.472E+15,0
4.472E+15,0
4.47201E+15,0
4.47202E+15,0
4.47235E+15,0
4.47238E+15,0
4.47273E+15,0
4.47057E+15,0
4.47057E+15,0
4.47057E+15,0
4.47309E+15,0
4.47062E+15,0
4.47309E+15,0
4.47346E+15,0
4.47125E+15,0
4.47126E+15,0
4.47128E+15,0
4.47163E+15,0
4.47346E+15,0
4.47184E+15,0
4.45597E+15,0
4.45575E+15,0
4.45673E+15,0
4.45676E+15,0
4.4567E+15,0
4.45749E+15,0
4.45767E+15,0
4.45818E+15,0
4.46034E+15,0
4.46077E+15,0
4.46094E+15,0
4.46113E+15,0
4.46104E+15,0
4.4613E+15,0
4.46404E+15,0
4.46221E+15,0
4.4624E+15,0
4.46332E+15,0
4.4657E+15,0
4.46581E+15,0
4.46441E+15,0
4.46441E+15,0
4.4644E+15,0
4.46636E+15,0
4.46477E+15,0
4.46503E+15,0
4.46511E+15,0
4.46706E+15,0
4.46658E+15,0
4.46764E+15,0
4.46754E+15,0
4.46681E+15,0
4.46731E+15,0
4.4673E+15,0
4.4673E+15,0
4.4673E+15,0
4.46803E+15,0
4.46802E+15,0
4.46803E+15,0
4.46803E+15,0
4.46798E+15,0
4.46803E+15,0
4.46839E+15,0
4.46838E+15,0
4.46863E+15,0
4.47085E+15,0
4.47089E+15,0
4.47109E+15,0
4.46938E+15,0
4.47116E+15,0
4.4702E+15,0
4.47187E+15,0
4.4718E+15,0
4.47199E+15,0
4.47056E+15,0
4.47189E+15,0
4.47092E+15,0
4.47235E+15,0
4.47091E+15,0
4.47093E+15,0
4.47225E+15,0
4.47092E+15,0
4.47237E+15,0
4.47237E+15,0
4.47269E+15,0
4.47272E+15,0
4.47266E+15,0
4.4731E+15,0
4.47309E+15,0
4.47311E+15,0
4.4731E+15,0
4.47269E+15,0
4.45602E+15,0
4.45588E+15,0
4.45636E+15,0
4.45708E+15,0
4.45782E+15,0
4.45775E+15,0
4.4579E+15,0
4.45821E+15,0
4.45842E+15,0
4.45859E+15,0
4.45891E+15,0
4.45912E+15,0
4.46129E+15,0
4.45969E+15,0
4.46039E+15,0
4.46142E+15,0
4.46132E+15,0
4.46178E+15,0
4.46155E+15,0
4.46178E+15,0
4.46185E+15,0
4.46185E+15,0
4.46404E+15,0
4.46384E+15,0
4.46419E+15,0
4.46284E+15,0
4.46295E+15,0
4.46473E+15,0
4.46511E+15,0
4.46441E+15,0
4.46438E+15,0
4.46441E+15,0
4.46441E+15,0
4.46578E+15,0
4.46477E+15,0
4.46579E+15,0
4.46584E+15,0
4.46549E+15,0
4.46549E+15,0
4.46547E+15,0
4.46543E+15,0
4.46586E+15,0
4.46582E+15,0
4.4669E+15,0
4.46747E+15,0
4.46695E+15,0
4.46694E+15,0
4.46747E+15,0
4.46747E+15,0
4.4673E+15,0
4.4673E+15,0
4.46731E+15,0
4.46767E+15,0
4.46803E+15,0
4.46803E+15,0
4.46802E+15,0
4.46839E+15,0
4.46834E+15,0
4.46838E+15,0
4.46876E+15,0
4.46855E+15,0
4.46866E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46911E+15,0
4.46909E+15,0
4.46905E+15,0
4.46947E+15,0
4.46948E+15,0
4.46946E+15,0
4.46927E+15,0
4.46984E+15,0
4.47014E+15,0
4.47019E+15,0
4.47057E+15,0
4.47057E+15,0
4.47045E+15,0
4.47054E+15,0
4.47046E+15,0
4.47093E+15,0
4.47083E+15,0
4.47091E+15,0
4.47129E+15,0
4.47128E+15,0
4.47129E+15,0
4.47128E+15,0
4.47127E+15,0
4.47166E+15,0
4.47128E+15,0
4.47148E+15,0
4.47158E+15,0
4.47201E+15,0
4.47159E+15,0
4.47202E+15,0
4.47274E+15,0
4.47345E+15,0
4.47298E+15,0
4.47289E+15,0
4.47341E+15,0
4.45729E+15,0
4.4655E+15,0
4.46549E+15,0
4.4655E+15,0
4.46584E+15,0
4.46586E+15,0
4.46586E+15,0
4.46584E+15,0
4.4662E+15,0
4.46611E+15,0
4.4662E+15,0
4.45825E+15,0
4.46644E+15,0
4.46642E+15,0
4.45845E+15,0
4.46682E+15,0
4.46728E+15,0
4.46725E+15,0
4.4673E+15,0
4.468E+15,0
4.46794E+15,0
4.4683E+15,0
4.46831E+15,0
4.46875E+15,0
4.46873E+15,0
4.46873E+15,0
4.46874E+15,0
4.46065E+15,0
4.46902E+15,0
4.46947E+15,0
4.46982E+15,0
4.46109E+15,0
4.46981E+15,0
4.46975E+15,0
4.47018E+15,0
4.46107E+15,0
4.4702E+15,0
4.47019E+15,0
4.4716E+15,0
4.46204E+15,0
4.47164E+15,0
4.47158E+15,0
4.47199E+15,0
4.47229E+15,0
4.47233E+15,0
4.47231E+15,0
4.47293E+15,0
4.47347E+15,0
4.47346E+15,0
4.46652E+15,0
4.47018E+15,0
4.47055E+15,0
4.46695E+15,0
4.46694E+15,0
4.46716E+15,0
4.4671E+15,0
4.47204E+15,0
4.47005E+15,0
4.45761E+15,0
4.45806E+15,0
4.45825E+15,0
4.47292E+15,0
4.46008E+15,0
4.46143E+15,0
4.46165E+15,0
4.46222E+15,0
4.46294E+15,0
4.46331E+15,0
4.46294E+15,0
4.46331E+15,0
4.46404E+15,0
4.46476E+15,0
4.46441E+15,0
4.465E+15,0
4.46468E+15,0
4.46472E+15,0
4.46506E+15,0
4.46457E+15,0
4.46492E+15,0
4.4651E+15,0
4.46545E+15,0
4.46547E+15,0
4.46541E+15,0
4.46544E+15,0
4.46567E+15,0
4.46566E+15,0
4.46584E+15,0
4.46613E+15,0
4.46621E+15,0
4.4662E+15,0
4.46619E+15,0
4.46654E+15,0
4.46647E+15,0
4.46693E+15,0
4.46676E+15,0
4.46675E+15,0
4.46671E+15,0
4.46729E+15,0
4.46722E+15,0
4.46764E+15,0
4.46803E+15,0
4.46617E+15,0
4.46799E+15,0
4.46803E+15,0
4.46799E+15,0
4.46735E+15,0
4.46787E+15,0
4.4679E+15,0
4.46835E+15,0
4.4683E+15,0
4.46831E+15,0
4.46856E+15,0
4.46861E+15,0
4.46874E+15,0
4.46875E+15,0
4.4688E+15,0
4.46891E+15,0
4.46946E+15,0
4.46984E+15,0
4.47019E+15,0
4.47054E+15,0
4.4704E+15,0
4.47154E+15,0
4.47093E+15,0
4.47164E+15,0
4.4709E+15,0
4.47216E+15,0
4.47222E+15,0
4.47159E+15,0
4.47227E+15,0
4.47233E+15,0
4.45592E+15,0
4.47235E+15,0
4.47213E+15,0
4.47235E+15,0
4.47271E+15,0
4.47267E+15,0
4.45711E+15,0
4.47307E+15,0
4.4729E+15,0
4.45735E+15,0
4.47309E+15,0
4.47334E+15,0
4.47338E+15,0
4.46178E+15,0
4.46249E+15,0
4.46253E+15,0
4.46296E+15,0
4.46296E+15,0
4.46332E+15,0
4.46948E+15,0
4.46368E+15,0
4.46948E+15,0
4.46368E+15,0
4.47008E+15,0
4.46441E+15,0
4.4706E+15,0
4.47128E+15,0
4.47229E+15,0
4.47218E+15,0
4.47203E+15,0
4.47306E+15,0
4.47315E+15,0
4.45607E+15,0
4.45644E+15,0
4.46622E+15,0
4.46622E+15,0
4.46621E+15,0
4.45715E+15,0
4.45716E+15,0
4.45716E+15,0
4.46622E+15,0
4.46615E+15,0
4.4662E+15,0
4.46658E+15,0
4.45861E+15,0
4.45861E+15,0
4.46695E+15,0
4.45861E+15,0
4.46692E+15,0
4.46731E+15,0
4.46731E+15,0
4.45897E+15,0
4.45897E+15,0
4.45897E+15,0
4.46767E+15,0
4.46766E+15,0
4.45897E+15,0
4.45897E+15,0
4.46803E+15,0
4.45934E+15,0
4.46839E+15,0
4.4597E+15,0
4.4597E+15,0
4.4597E+15,0
4.4597E+15,0
4.4597E+15,0
4.46912E+15,0
4.4691E+15,0
4.46901E+15,0
4.46948E+15,0
4.4597E+15,0
4.46006E+15,0
4.46006E+15,0
4.46006E+15,0
4.46006E+15,0
4.46042E+15,0
4.46006E+15,0
4.46042E+15,0
4.46079E+15,0
4.46078E+15,0
4.47057E+15,0
4.46078E+15,0
4.46115E+15,0
4.46115E+15,0
4.47093E+15,0
4.46115E+15,0
4.46115E+15,0
4.47092E+15,0
4.46151E+15,0
4.47088E+15,0
4.46151E+15,0
4.46187E+15,0
4.46187E+15,0
4.47127E+15,0
4.46223E+15,0
4.47128E+15,0
4.46223E+15,0
4.47128E+15,0
4.4702E+15,0
4.47166E+15,0
4.4626E+15,0
4.4626E+15,0
4.46295E+15,0
4.46296E+15,0
4.47238E+15,0
4.46296E+15,0
4.46332E+15,0
4.46332E+15,0
4.46332E+15,0
4.46368E+15,0
4.46368E+15,0
4.46368E+15,0
4.4731E+15,0
4.46368E+15,0
4.46405E+15,0
4.46405E+15,0
4.46405E+15,0
4.47305E+15,0
4.4734E+15,0
4.46441E+15,0
4.47345E+15,0
4.46441E+15,0
4.46477E+15,0
4.46513E+15,0
4.4655E+15,0
4.4655E+15,0
4.46586E+15,0
4.46622E+15,0
4.46622E+15,0
4.46622E+15,0
4.46658E+15,0
4.46658E+15,0
4.46658E+15,0
4.46695E+15,0
4.46695E+15,0
4.46694E+15,0
4.46695E+15,0
4.46767E+15,0
4.4591E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46876E+15,0
4.46876E+15,0
4.46912E+15,0
4.46876E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46948E+15,0
4.46948E+15,0
4.46948E+15,0
4.46292E+15,0
4.46984E+15,0
4.46322E+15,0
4.47021E+15,0
4.47057E+15,0
4.46323E+15,0
4.47057E+15,0
4.47057E+15,0
4.46362E+15,0
4.47093E+15,0
4.46349E+15,0
4.47093E+15,0
4.47129E+15,0
4.46403E+15,0
4.46397E+15,0
4.47202E+15,0
4.47202E+15,0
4.47238E+15,0
4.47238E+15,0
4.46453E+15,0
4.47238E+15,0
4.47238E+15,0
4.47238E+15,0
4.47274E+15,0
4.47274E+15,0
4.47274E+15,0
4.47274E+15,0
4.47274E+15,0
4.46481E+15,0
4.47311E+15,0
4.46512E+15,0
4.46395E+15,0
4.46389E+15,0
4.4731E+15,0
4.47311E+15,0
4.4731E+15,0
4.4731E+15,0
4.46544E+15,0
4.47347E+15,0
4.47347E+15,0
4.46575E+15,0
4.47347E+15,0
4.46578E+15,0
4.47347E+15,0
4.47347E+15,0
4.46618E+15,0
4.4676E+15,0
4.46969E+15,0
4.47192E+15,0
4.46729E+15,0
4.45679E+15,0
4.4677E+15,0
4.4683E+15,0
4.46863E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.45879E+15,0
4.47056E+15,0
4.47056E+15,0
4.47093E+15,0
4.4595E+15,0
4.47092E+15,0
4.45995E+15,0
4.47128E+15,0
4.46031E+15,0
4.47123E+15,0
4.47148E+15,0
4.47147E+15,0
4.47149E+15,0
4.45857E+15,0
4.46073E+15,0
4.47237E+15,0
4.47236E+15,0
4.47219E+15,0
4.47238E+15,0
4.47273E+15,0
4.47272E+15,0
4.47271E+15,0
4.47274E+15,0
4.46217E+15,0
4.45592E+15,0
4.45623E+15,0
4.46295E+15,0
4.45771E+15,0
4.46367E+15,0
4.46273E+15,0
4.46402E+15,0
4.46437E+15,0
4.46424E+15,0
4.4644E+15,0
4.46167E+15,0
4.46468E+15,0
4.46474E+15,0
4.46246E+15,0
4.46472E+15,0
4.46512E+15,0
4.46511E+15,0
4.46509E+15,0
4.46513E+15,0
4.46507E+15,0
4.46503E+15,0
4.46405E+15,0
4.46539E+15,0
4.46513E+15,0
4.4655E+15,0
4.4655E+15,0
4.46586E+15,0
4.46586E+15,0
4.46586E+15,0
4.46586E+15,0
4.46622E+15,0
4.46694E+15,0
4.46622E+15,0
4.46622E+15,0
4.46622E+15,0
4.46622E+15,0
4.46695E+15,0
4.46766E+15,0
4.46767E+15,0
4.46694E+15,0
4.46803E+15,0
4.46802E+15,0
4.46731E+15,0
4.46832E+15,0
4.46731E+15,0
4.46731E+15,0
4.46767E+15,0
4.46767E+15,0
4.46837E+15,0
4.46767E+15,0
4.46767E+15,0
4.46873E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46803E+15,0
4.46983E+15,0
4.46876E+15,0
4.4702E+15,0
4.46876E+15,0
4.46876E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.47119E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.46912E+15,0
4.47151E+15,0
4.46948E+15,0
4.46948E+15,0
4.4719E+15,0
4.47199E+15,0
4.46948E+15,0
4.47201E+15,0
4.46984E+15,0
4.46984E+15,0
4.46985E+15,0
4.47236E+15,0
4.46984E+15,0
4.46984E+15,0
4.46985E+15,0
4.47021E+15,0
4.47271E+15,0
4.47021E+15,0
4.47021E+15,0
4.47271E+15,0
4.47057E+15,0
4.47057E+15,0
4.47057E+15,0
4.47305E+15,0
4.47057E+15,0
4.47057E+15,0
4.47057E+15,0
4.47308E+15,0
4.47093E+15,0
4.4731E+15,0
4.47308E+15,0
4.47309E+15,0
4.47129E+15,0
4.47202E+15,0
4.47202E+15,0
4.47238E+15,0
4.47238E+15,0
4.47238E+15,0
4.47238E+15,0
4.47274E+15,0
4.47311E+15,0
4.47307E+15,0
4.47347E+15,0
4.46297E+15,0
4.46329E+15,0
4.46405E+15,0
4.46476E+15,0
4.46585E+15,0
4.46585E+15,0
4.46622E+15,0
4.46605E+15,0
4.46657E+15,0
4.46694E+15,0
4.46691E+15,0
4.47347E+15,0
4.4564E+15,0
4.46802E+15,0
4.45819E+15,0
4.45798E+15,0
4.46798E+15,0
4.46802E+15,0
4.46839E+15,0
4.46839E+15,0
4.46839E+15,0
4.46838E+15,0
4.4592E+15,0
4.45947E+15,0
4.46873E+15,0
4.45983E+15,0
4.46876E+15,0
4.46911E+15,0
4.46018E+15,0
4.4693E+15,0
4.4702E+15,0
4.47018E+15,0
4.46206E+15,0
4.46285E+15,0
4.47053E+15,0
4.47044E+15,0
4.46332E+15,0
4.46368E+15,0
4.46368E+15,0
4.47056E+15,0
4.46404E+15,0
4.46391E+15,0
4.4644E+15,0
4.46438E+15,0
4.46438E+15,0
4.46477E+15,0
4.46444E+15,0
4.46511E+15,0
4.46546E+15,0
4.46584E+15,0
4.46616E+15,0
4.47161E+15,0
4.47163E+15,0
4.46694E+15,0
4.47213E+15,0
4.4679E+15,0
4.47274E+15,0
4.46828E+15,0
4.46875E+15,0
4.47345E+15,0
4.47339E+15,0
4.46898E+15,0
4.46941E+15,0
4.46934E+15,0
4.46976E+15,0
4.47086E+15,0
4.47117E+15,0
4.47162E+15,0
4.47154E+15,0
4.47178E+15,0
4.47187E+15,0
4.47191E+15,0
4.47237E+15,0
4.47215E+15,0
4.47238E+15,0
4.47264E+15,0
4.47293E+15,0
4.47326E+15,0
4.4733E+15,0
4.46319E+15,0
4.46428E+15,0
4.46428E+15,0
4.46473E+15,0
4.46468E+15,0
4.46512E+15,0
4.4651E+15,0
4.46585E+15,0
4.46564E+15,0
4.46584E+15,0
4.46586E+15,0
4.46828E+15,0
4.46895E+15,0
4.46983E+15,0
4.46781E+15,0
4.46816E+15,0
4.47078E+15,0
4.46873E+15,0
4.46868E+15,0
4.46865E+15,0
4.47103E+15,0
4.47326E+15,0
4.47237E+15,0
4.47236E+15,0
4.47238E+15,0
4.47274E+15,0
4.45701E+15,0
4.47271E+15,0
4.47269E+15,0
4.47272E+15,0
4.45786E+15,0
4.47303E+15,0
4.45769E+15,0
4.47303E+15,0
4.45779E+15,0
4.47347E+15,0
4.4577E+15,0
4.4578E+15,0
4.45813E+15,0
4.45858E+15,0
4.45878E+15,0
4.45967E+15,0
4.46001E+15,0
4.46133E+15,0
4.46035E+15,0
4.46093E+15,0
4.46131E+15,0
4.46152E+15,0
4.46249E+15,0
4.46201E+15,0
4.46294E+15,0
4.46252E+15,0
4.46284E+15,0
4.46331E+15,0
4.46368E+15,0
4.46367E+15,0
4.46401E+15,0
4.46391E+15,0
4.4644E+15,0
4.46547E+15,0
4.46529E+15,0
4.46567E+15,0
4.4662E+15,0
4.46511E+15,0
4.46543E+15,0
4.46585E+15,0
4.46566E+15,0
4.46839E+15,0
4.46836E+15,0
4.46576E+15,0
4.46946E+15,0
4.46688E+15,0
4.4669E+15,0
4.46686E+15,0
4.46982E+15,0
4.46725E+15,0
4.46725E+15,0
4.47018E+15,0
4.47092E+15,0
4.46763E+15,0
4.46761E+15,0
4.47092E+15,0
4.46801E+15,0
4.47128E+15,0
4.47129E+15,0
4.46799E+15,0
4.47198E+15,0
4.47202E+15,0
4.46839E+15,0
4.46821E+15,0
4.46837E+15,0
4.46835E+15,0
4.46836E+15,0
4.47238E+15,0
4.46765E+15,0
4.46875E+15,0
4.47272E+15,0
4.46866E+15,0
4.46856E+15,0
4.46903E+15,0
4.4731E+15,0
4.47308E+15,0
4.4731E+15,0
4.47343E+15,0
4.47346E+15,0
4.47343E+15,0
4.46798E+15,0
4.47346E+15,0
4.47346E+15,0
4.4694E+15,0
4.4692E+15,0
4.46983E+15,0
4.46974E+15,0
4.47013E+15,0
4.47018E+15,0
4.46998E+15,0
4.4708E+15,0
4.47091E+15,0
4.47121E+15,0
4.47117E+15,0
4.47163E+15,0
4.47164E+15,0
4.47157E+15,0
4.47201E+15,0
4.47182E+15,0
4.47194E+15,0
4.47238E+15,0
4.47238E+15,0
4.4727E+15,0
4.47269E+15,0
4.47266E+15,0
4.47269E+15,0
4.47298E+15,0
4.45605E+15,0
4.46252E+15,0
4.45606E+15,0
4.45588E+15,0
4.45641E+15,0
4.45709E+15,0
4.465E+15,0
4.46492E+15,0
4.46576E+15,0
4.45927E+15,0
4.45919E+15,0
4.46003E+15,0
4.46002E+15,0
4.45988E+15,0
4.4673E+15,0
4.46073E+15,0
4.46066E+15,0
4.46104E+15,0
4.46096E+15,0
4.46853E+15,0
4.46183E+15,0
4.46219E+15,0
4.46256E+15,0
4.46295E+15,0
4.46332E+15,0
4.46368E+15,0
4.46364E+15,0
4.4636E+15,0
4.46402E+15,0
4.46404E+15,0
4.46402E+15,0
4.46398E+15,0
4.4644E+15,0
4.47187E+15,0
4.46512E+15,0
4.465E+15,0
4.46494E+15,0
4.46549E+15,0
4.46586E+15,0
4.46622E+15,0
4.46621E+15,0
4.46622E+15,0
4.46621E+15,0
4.46621E+15,0
4.46621E+15,0
4.46614E+15,0
4.46654E+15,0
4.46694E+15,0
4.46694E+15,0
4.46694E+15,0
4.46694E+15,0
4.46802E+15,0
4.46803E+15,0
4.46838E+15,0
4.46836E+15,0
4.46874E+15,0
4.46867E+15,0
4.46872E+15,0
4.46912E+15,0
4.46911E+15,0
4.46946E+15,0
4.46948E+15,0
4.46948E+15,0
4.4702E+15,0
4.47056E+15,0
4.47128E+15,0
4.47166E+15,0
4.47166E+15,0
4.472E+15,0
4.47201E+15,0
4.47202E+15,0
4.47237E+15,0
4.47274E+15,0
4.47274E+15,0
4.47265E+15,0
4.47308E+15,0
4.47294E+15,0
4.4731E+15,0
4.47346E+15,0
4.47094E+15,0
4.47191E+15,0
4.45716E+15,0
4.4575E+15,0
4.4578E+15,0
4.45788E+15,0
4.45818E+15,0
4.45848E+15,0
4.45895E+15,0
4.45893E+15,0
4.4588E+15,0
4.46216E+15,0
4.46583E+15,0
4.46585E+15,0
4.46752E+15,0
4.46802E+15,0
4.46797E+15,0
4.46838E+15,0
4.46854E+15,0
4.46946E+15,0
4.46927E+15,0
4.46967E+15,0
4.46964E+15,0
4.47014E+15,0
4.47051E+15,0
4.47049E+15,0
4.47122E+15,0
4.47114E+15,0
4.47154E+15,0
4.47159E+15,0
4.47157E+15,0
4.47184E+15,0
4.47272E+15,0
4.45812E+15,0
4.46005E+15,0
4.46766E+15,0
4.46767E+15,0
4.46908E+15,0
4.46403E+15,0
4.46945E+15,0
4.46927E+15,0
4.46969E+15,0
4.46473E+15,0
4.46548E+15,0
4.4705E+15,0
4.47057E+15,0
4.4705E+15,0
4.47057E+15,0
4.46586E+15,0
4.46622E+15,0
4.46621E+15,0
4.47109E+15,0
4.47116E+15,0
4.47128E+15,0
4.46695E+15,0
4.4731E+15,0
4.46767E+15,0
4.47345E+15,0
4.46767E+15,0
4.47329E+15,0
4.47334E+15,0
4.47344E+15,0
4.46876E+15,0
4.46876E+15,0
4.46876E+15,0
4.46912E+15,0
4.46912E+15,0
4.46984E+15,0
4.47021E+15,0
4.4702E+15,0
4.46469E+15,0
4.47093E+15,0
4.46586E+15,0
4.47129E+15,0
4.46574E+15,0
4.46577E+15,0
4.46585E+15,0
4.47129E+15,0
4.47166E+15,0
4.46622E+15,0
4.46639E+15,0
4.47238E+15,0
4.47274E+15,0
4.46728E+15,0
4.47311E+15,0
4.46731E+15,0
4.4673E+15,0
4.46767E+15,0
4.47346E+15,0
4.45607E+15,0
4.46803E+15,0
4.45643E+15,0
4.46874E+15,0
4.46911E+15,0
4.46908E+15,0
4.45716E+15,0
4.45714E+15,0
4.46946E+15,0
4.45714E+15,0
4.45752E+15,0
4.45752E+15,0
4.45752E+15,0
4.45752E+15,0
4.45752E+15,0
4.46982E+15,0
4.45752E+15,0
4.45789E+15,0
4.46982E+15,0
4.45788E+15,0
4.45786E+15,0
4.45789E+15,0
4.47015E+15,0
4.45825E+15,0
4.4705E+15,0
4.45824E+15,0
4.47039E+15,0
4.45825E+15,0
4.47091E+15,0
4.47091E+15,0
4.45819E+15,0
4.47093E+15,0
4.45859E+15,0
4.47128E+15,0
4.47164E+15,0
4.47166E+15,0
4.47142E+15,0
4.472E+15,0
4.45897E+15,0
4.47202E+15,0
4.47193E+15,0
4.47236E+15,0
4.47237E+15,0
4.45933E+15,0
4.45969E+15,0
4.47308E+15,0
4.47309E+15,0
4.47311E+15,0
4.47343E+15,0
4.47347E+15,0
4.46006E+15,0
4.47346E+15,0
4.46042E+15,0
4.46042E+15,0
4.46042E+15,0
4.4562E+15,0
4.4584E+15,0
4.45893E+15,0
4.46151E+15,0
4.45895E+15,0
4.46149E+15,0
4.46187E+15,0
4.46187E+15,0
4.46001E+15,0
4.46222E+15,0
4.4604E+15,0
4.46104E+15,0
4.46259E+15,0
4.4626E+15,0
4.4626E+15,0
4.46296E+15,0
4.46402E+15,0
4.46332E+15,0
4.46331E+15,0
4.4633E+15,0
4.46332E+15,0
4.46469E+15,0
4.46398E+15,0
4.46497E+15,0
4.46507E+15,0
4.46545E+15,0
4.46477E+15,0
4.46477E+15,0
4.46477E+15,0
4.46582E+15,0
4.46568E+15,0
4.46618E+15,0
4.46513E+15,0
4.46615E+15,0
4.46658E+15,0
4.4655E+15,0
4.46654E+15,0
4.46681E+15,0
4.46549E+15,0
4.46678E+15,0
4.46671E+15,0
4.46691E+15,0
4.46693E+15,0
4.46727E+15,0
4.46586E+15,0
4.46714E+15,0
4.46586E+15,0
4.46727E+15,0
4.46767E+15,0
4.46744E+15,0
4.46747E+15,0
4.46791E+15,0
4.46799E+15,0
4.46902E+15,0
4.46548E+15,0
4.46926E+15,0
4.46657E+15,0
4.46964E+15,0
4.46691E+15,0
4.47092E+15,0
4.47032E+15,0
4.47092E+15,0
4.47119E+15,0
4.4711E+15,0
4.46839E+15,0
4.47143E+15,0
4.46876E+15,0
4.46876E+15,0
4.47229E+15,0
4.46912E+15,0
4.46912E+15,0
4.46911E+15,0
4.46912E+15,0
4.46912E+15,0
4.47263E+15,0
4.46912E+15,0
4.46948E+15,0
